# Field minima and maxima
# Time         	field          	min            	location(min)  	processor      	max            	location(max)  	processor      
2.30714        	U              	(-8.25722171e-01 -1.05242773e+00 -6.90960919e-01)	(1.70000000e-01 2.70000000e-01 5.90000000e-01)	0	(9.12333055e-01 2.11379802e+00 5.24438018e-01)	(8.30000000e-01 3.10000000e-01 7.50000000e-01)	1
2.30714        	alpha.water    	-3.83741979e-08	(0.00000000e+00 3.10000000e-01 3.00000000e-02)	0	1.00000328e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.31071        	p              	-1.07565514e+02	(3.50000000e-01 2.70000000e-01 6.70000000e-01)	0	4.78976012e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
2.31071        	p_rgh          	-8.73375665e+00	(2.70000000e-01 3.10000000e-01 5.30000000e-01)	0	5.20347872e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.31071        	U              	(-6.30763732e-01 -9.87670611e-01 -6.23233430e-01)	(5.00000000e-02 3.10000000e-01 3.30000000e-01)	0	(8.93364175e-01 1.26066224e+00 7.27365197e-01)	(9.90000000e-01 7.00000000e-02 6.50000000e-01)	1
2.31071        	alpha.water    	-4.71627053e-08	(0.00000000e+00 3.30000000e-01 5.00000000e-02)	0	1.00000325e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.31399        	p              	-1.02750294e+02	(3.50000000e-01 2.70000000e-01 6.70000000e-01)	0	4.71663335e+03	(3.50000000e-01 0.00000000e+00 5.90000000e-01)	0
2.31399        	p_rgh          	-9.77318865e+00	(2.70000000e-01 3.10000000e-01 5.30000000e-01)	0	5.18267246e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.31399        	U              	(-7.08478963e-01 -9.46101987e-01 -1.46478712e+00)	(2.30000000e-01 2.50000000e-01 6.10000000e-01)	0	(8.39341851e-01 2.03345272e+00 5.64257654e-01)	(8.30000000e-01 3.10000000e-01 7.50000000e-01)	1
2.31399        	alpha.water    	-3.51588220e-08	(0.00000000e+00 3.30000000e-01 5.00000000e-02)	0	1.00000322e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.31726        	p              	-1.01659119e+02	(3.50000000e-01 2.70000000e-01 6.50000000e-01)	0	4.65967677e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.31726        	p_rgh          	-1.06860660e+01	(2.70000000e-01 3.10000000e-01 5.30000000e-01)	0	5.14289562e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.31726        	U              	(-6.47990427e-01 -8.52794260e-01 -8.02396830e-01)	(2.50000000e-01 3.10000000e-01 3.70000000e-01)	0	(9.53842615e-01 1.30779822e+00 5.67860031e-01)	(2.10000000e-01 2.90000000e-01 6.10000000e-01)	0
2.31726        	alpha.water    	-2.90150542e-08	(0.00000000e+00 3.30000000e-01 5.00000000e-02)	0	1.00000322e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.32024        	p              	-9.37567237e+01	(3.50000000e-01 2.70000000e-01 6.70000000e-01)	0	4.63405328e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.32024        	p_rgh          	-9.92255598e+00	(2.70000000e-01 3.10000000e-01 5.30000000e-01)	0	5.11740559e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.32024        	U              	(-7.47358524e-01 -1.02331232e+00 -9.81064877e-01)	(1.50000000e-01 2.70000000e-01 5.70000000e-01)	0	(7.30405303e-01 1.47095294e+00 7.07417021e-01)	(3.30000000e-01 2.90000000e-01 5.10000000e-01)	0
2.32024        	alpha.water    	-7.95210147e-10	(0.00000000e+00 3.30000000e-01 5.00000000e-02)	0	1.00000320e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.32321        	p              	-9.38237193e+01	(3.30000000e-01 2.70000000e-01 6.50000000e-01)	0	4.59126047e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.32321        	p_rgh          	-9.48984930e+00	(2.70000000e-01 3.10000000e-01 5.30000000e-01)	0	5.07449833e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.32321        	U              	(-7.93577597e-01 -9.72752625e-01 -8.86660600e-01)	(1.90000000e-01 2.70000000e-01 6.90000000e-01)	0	(7.71822476e-01 1.42841980e+00 6.14058787e-01)	(3.30000000e-01 2.90000000e-01 5.10000000e-01)	0
2.32321        	alpha.water    	-2.52098444e-09	(0.00000000e+00 3.30000000e-01 3.00000000e-02)	0	1.00000318e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.32619        	p              	-9.62268714e+01	(3.30000000e-01 2.70000000e-01 6.50000000e-01)	0	4.54593138e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.32619        	p_rgh          	-9.60300131e+00	(2.70000000e-01 3.30000000e-01 5.30000000e-01)	0	5.02890326e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.32619        	U              	(-1.38344575e+00 -1.18358480e+00 -1.31355198e+00)	(2.30000000e-01 2.30000000e-01 6.10000000e-01)	0	(7.98437711e-01 1.41545301e+00 5.21765032e-01)	(3.30000000e-01 2.90000000e-01 5.10000000e-01)	0
2.32619        	alpha.water    	-6.84508313e-09	(0.00000000e+00 3.30000000e-01 3.00000000e-02)	0	1.00000314e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.32917        	p              	-9.02069069e+01	(3.30000000e-01 2.70000000e-01 6.50000000e-01)	0	4.50013243e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.32917        	p_rgh          	-9.40828904e+00	(2.70000000e-01 3.30000000e-01 5.30000000e-01)	0	4.98307516e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.32917        	U              	(-1.72490035e+00 -9.27750578e-01 -1.06921116e+00)	(2.10000000e-01 2.30000000e-01 6.10000000e-01)	0	(8.17989274e-01 1.41919159e+00 4.22293492e-01)	(3.30000000e-01 2.90000000e-01 5.10000000e-01)	0
2.32917        	alpha.water    	-8.95546983e-10	(0.00000000e+00 3.30000000e-01 3.00000000e-02)	0	1.00000311e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.33214        	p              	-8.83853689e+01	(3.30000000e-01 2.70000000e-01 6.50000000e-01)	0	4.45635288e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.33214        	p_rgh          	-8.82396819e+00	(2.70000000e-01 3.30000000e-01 5.30000000e-01)	0	4.93939784e+03	(9.90000000e-01 5.00000000e-02 6.30000000e-01)	1
2.33214        	U              	(-9.15942283e-01 -8.19364809e-01 -1.43963704e+00)	(2.30000000e-01 3.50000000e-01 4.90000000e-01)	0	(8.30293442e-01 1.21226255e+00 4.94189473e-01)	(1.90000000e-01 3.10000000e-01 5.30000000e-01)	0
2.33214        	alpha.water    	-1.03595156e-09	(0.00000000e+00 3.30000000e-01 3.00000000e-02)	0	1.00000309e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.33512        	p              	-8.07895793e+01	(3.30000000e-01 2.70000000e-01 6.50000000e-01)	0	4.43726720e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.33512        	p_rgh          	-8.18935195e+00	(2.50000000e-01 3.30000000e-01 5.30000000e-01)	0	4.92269637e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.33512        	U              	(-1.14335044e+00 -1.41500941e+00 -1.21676784e+00)	(2.30000000e-01 2.30000000e-01 6.10000000e-01)	0	(4.62659336e-01 1.80968169e+00 4.60809740e-01)	(3.10000000e-01 2.90000000e-01 5.30000000e-01)	0
2.33512        	alpha.water    	-7.49662607e-10	(0.00000000e+00 3.30000000e-01 3.00000000e-02)	0	1.00000307e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.3381         	p              	-7.21864931e+01	(3.30000000e-01 2.70000000e-01 6.50000000e-01)	0	4.42677480e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.3381         	p_rgh          	-7.48857604e+00	(2.50000000e-01 3.30000000e-01 5.30000000e-01)	0	4.91217022e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.3381         	U              	(-1.06329590e+00 -1.54125680e+00 -8.30796841e-01)	(2.10000000e-01 2.30000000e-01 6.10000000e-01)	0	(8.48938768e-01 1.38455471e+00 6.26598131e-01)	(1.90000000e-01 3.10000000e-01 5.30000000e-01)	0
2.3381         	alpha.water    	-4.57410114e-10	(0.00000000e+00 3.10000000e-01 3.50000000e-01)	0	1.00000305e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.34107        	p              	-8.56149066e+01	(9.50000000e-01 2.30000000e-01 6.30000000e-01)	1	4.40881087e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.34107        	p_rgh          	-6.89111843e+00	(2.50000000e-01 3.30000000e-01 5.30000000e-01)	0	4.89416905e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.34107        	U              	(-1.19018586e+00 -9.97897212e-01 -8.25058844e-01)	(1.50000000e-01 2.50000000e-01 5.70000000e-01)	0	(8.51964263e-01 1.39276576e+00 6.41162381e-01)	(1.90000000e-01 3.10000000e-01 5.30000000e-01)	0
2.34107        	alpha.water    	-9.37343177e-09	(0.00000000e+00 3.30000000e-01 3.10000000e-01)	0	1.00000303e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.34405        	p              	-9.82996604e+01	(9.50000000e-01 2.30000000e-01 6.30000000e-01)	1	4.39474324e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.34405        	p_rgh          	-6.11783706e+00	(2.50000000e-01 3.30000000e-01 5.30000000e-01)	0	4.88010229e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.34405        	U              	(-1.10523993e+00 -1.05424334e+00 -1.09985140e+00)	(2.30000000e-01 2.30000000e-01 6.10000000e-01)	0	(7.44115953e-01 1.39569489e+00 5.95111394e-01)	(3.10000000e-01 2.70000000e-01 5.30000000e-01)	0
2.34405        	alpha.water    	-4.87517281e-09	(0.00000000e+00 3.30000000e-01 3.10000000e-01)	0	1.00000301e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.34702        	p              	-1.19595681e+02	(9.50000000e-01 2.50000000e-01 6.30000000e-01)	1	4.37872147e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.34702        	p_rgh          	-9.64627487e+00	(2.90000000e-01 2.30000000e-01 5.30000000e-01)	0	4.86377915e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.34702        	U              	(-1.19629175e+00 -7.00744022e-01 -1.19612151e+00)	(2.10000000e-01 1.90000000e-01 6.10000000e-01)	0	(7.35509630e-01 1.23366678e+00 6.48397989e-01)	(3.10000000e-01 2.70000000e-01 5.30000000e-01)	0
2.34702        	alpha.water    	-2.40917928e-09	(0.00000000e+00 3.10000000e-01 1.00000000e-02)	0	1.00000300e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.35           	p              	-1.50859142e+02	(9.50000000e-01 2.50000000e-01 6.30000000e-01)	1	4.35446334e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.35           	p_rgh          	-1.32883832e+01	(2.90000000e-01 2.30000000e-01 5.30000000e-01)	0	4.83861214e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.35           	U              	(-1.55651634e+00 -7.14247569e-01 -1.07855489e+00)	(2.10000000e-01 2.10000000e-01 6.10000000e-01)	0	(7.34545999e-01 1.11702541e+00 6.56756428e-01)	(3.10000000e-01 2.70000000e-01 5.30000000e-01)	0
2.35           	alpha.water    	-1.31747401e-09	(0.00000000e+00 3.10000000e-01 3.50000000e-01)	0	1.00000299e+00	(4.70000000e-01 7.00000000e-02 3.00000000e-02)	0
2.35312        	p              	-1.82788189e+02	(9.50000000e-01 2.50000000e-01 6.30000000e-01)	1	4.31622879e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.35312        	p_rgh          	-1.41395620e+01	(2.90000000e-01 2.30000000e-01 5.30000000e-01)	0	4.79851650e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.35312        	U              	(-7.58666523e-01 -9.77388998e-01 -6.15617318e-01)	(2.30000000e-01 3.10000000e-01 3.90000000e-01)	0	(8.29262397e-01 1.22983842e+00 4.15042566e-01)	(1.90000000e-01 3.10000000e-01 5.30000000e-01)	0
2.35312        	alpha.water    	-2.37438996e-09	(0.00000000e+00 3.10000000e-01 3.50000000e-01)	0	1.00000298e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.35625        	p              	-2.17300561e+02	(9.50000000e-01 2.50000000e-01 6.30000000e-01)	1	4.28436301e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.35625        	p_rgh          	-1.06564802e+01	(2.90000000e-01 2.30000000e-01 5.30000000e-01)	0	4.76359996e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.35625        	U              	(-7.36657873e-01 -9.90557132e-01 -6.01210191e-01)	(2.30000000e-01 3.10000000e-01 3.90000000e-01)	0	(1.01242678e+00 1.01192117e+00 4.33411302e-01)	(4.10000000e-01 2.90000000e-01 5.30000000e-01)	0
2.35625        	alpha.water    	-2.16087631e-09	(0.00000000e+00 3.10000000e-01 3.70000000e-01)	0	1.00000298e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.35938        	p              	-2.37692399e+02	(9.50000000e-01 2.50000000e-01 6.30000000e-01)	1	4.25354561e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.35938        	p_rgh          	-9.95500245e+00	(2.50000000e-01 2.50000000e-01 6.70000000e-01)	0	4.72866103e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.35938        	U              	(-7.13499162e-01 -1.00439022e+00 -5.87288539e-01)	(2.30000000e-01 3.10000000e-01 3.90000000e-01)	0	(1.03650458e+00 1.59589266e+00 6.63114848e-01)	(4.30000000e-01 3.10000000e-01 5.50000000e-01)	0
2.35938        	alpha.water    	-1.54204701e-09	(0.00000000e+00 3.10000000e-01 3.50000000e-01)	0	1.00000298e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.3625         	p              	-2.59549678e+02	(9.50000000e-01 2.50000000e-01 6.30000000e-01)	1	4.21487367e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.3625         	p_rgh          	-8.17974103e+00	(2.50000000e-01 2.50000000e-01 6.70000000e-01)	0	4.68485254e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.3625         	U              	(-1.31949427e+00 -1.15855518e+00 -6.56119111e-01)	(1.50000000e-01 2.30000000e-01 5.70000000e-01)	0	(8.45019102e-01 1.01245209e+00 5.79539277e-01)	(4.10000000e-01 2.90000000e-01 5.30000000e-01)	0
2.3625         	alpha.water    	-6.13794236e-11	(0.00000000e+00 3.30000000e-01 1.00000000e-02)	0	1.00000297e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.36562        	p              	-2.78543229e+02	(9.50000000e-01 2.50000000e-01 6.30000000e-01)	1	4.17728004e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.36562        	p_rgh          	-1.05307840e+01	(2.70000000e-01 2.50000000e-01 5.30000000e-01)	0	4.64236391e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.36562        	U              	(-8.88809482e-01 -1.00545533e+00 -1.00728818e+00)	(1.50000000e-01 2.30000000e-01 5.50000000e-01)	0	(7.66089194e-01 1.05949627e+00 1.30935565e+00)	(1.50000000e-01 3.90000000e-01 7.70000000e-01)	0
2.36562        	alpha.water    	-2.03775679e-10	(0.00000000e+00 3.10000000e-01 2.90000000e-01)	0	1.00000296e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.36875        	p              	-2.94660625e+02	(9.50000000e-01 2.50000000e-01 6.30000000e-01)	1	4.14136167e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.36875        	p_rgh          	-1.33982973e+01	(2.70000000e-01 2.50000000e-01 5.30000000e-01)	0	4.60317922e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.36875        	U              	(-7.20688482e-01 -7.76024522e-01 -8.96520221e-01)	(5.00000000e-02 3.10000000e-01 2.70000000e-01)	0	(1.09209356e+00 1.40132790e+00 6.70926659e-01)	(4.30000000e-01 3.10000000e-01 5.70000000e-01)	0
2.36875        	alpha.water    	-5.07734999e-10	(0.00000000e+00 2.90000000e-01 2.90000000e-01)	0	1.00000296e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.37188        	p              	-3.04166225e+02	(9.50000000e-01 2.50000000e-01 6.30000000e-01)	1	4.10572121e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.37188        	p_rgh          	-1.10526997e+01	(2.70000000e-01 2.50000000e-01 5.30000000e-01)	0	4.56664122e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.37188        	U              	(-7.14809912e-01 -7.91092362e-01 -8.66242967e-01)	(5.00000000e-02 3.10000000e-01 2.70000000e-01)	0	(1.13552852e+00 1.30923357e+00 6.11319076e-01)	(4.30000000e-01 3.10000000e-01 5.70000000e-01)	0
2.37188        	alpha.water    	-1.36003770e-08	(4.30000000e-01 3.30000000e-01 2.50000000e-01)	0	1.00000297e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.375          	p              	-3.08322366e+02	(9.50000000e-01 2.50000000e-01 6.30000000e-01)	1	4.07320949e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.375          	p_rgh          	-1.09775133e+01	(2.70000000e-01 2.50000000e-01 5.30000000e-01)	0	4.53407462e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.375          	U              	(-8.15158278e-01 -6.15738857e-01 -1.45985387e+00)	(5.00000000e-02 3.10000000e-01 2.10000000e-01)	0	(7.54238572e-01 1.71071526e+00 8.51711085e-01)	(2.90000000e-01 3.10000000e-01 9.10000000e-01)	0
2.375          	alpha.water    	-4.80948496e-08	(4.30000000e-01 3.30000000e-01 2.50000000e-01)	0	1.00000297e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.37812        	p              	-3.11457382e+02	(9.50000000e-01 2.50000000e-01 6.30000000e-01)	1	4.03753647e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.37812        	p_rgh          	-8.51468735e+00	(2.50000000e-01 2.50000000e-01 5.30000000e-01)	0	4.49625328e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.37812        	U              	(-8.40252114e-01 -6.11471728e-01 -1.40051052e+00)	(5.00000000e-02 3.10000000e-01 2.10000000e-01)	0	(7.77395380e-01 9.45283747e-01 1.77794322e+00)	(1.30000000e-01 3.50000000e-01 7.50000000e-01)	0
2.37812        	alpha.water    	-4.62294208e-08	(4.30000000e-01 3.30000000e-01 2.50000000e-01)	0	1.00000298e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.38125        	p              	-3.22545364e+02	(9.50000000e-01 2.70000000e-01 6.30000000e-01)	1	4.00309798e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.38125        	p_rgh          	-7.09331933e+00	(2.50000000e-01 2.70000000e-01 5.30000000e-01)	0	4.45622513e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.38125        	U              	(-8.62485877e-01 -5.98203013e-01 -1.34053274e+00)	(5.00000000e-02 3.10000000e-01 2.10000000e-01)	0	(8.25618856e-01 9.43630362e-01 1.76708811e+00)	(1.30000000e-01 3.50000000e-01 7.50000000e-01)	0
2.38125        	alpha.water    	-2.17780567e-08	(4.30000000e-01 3.30000000e-01 2.50000000e-01)	0	1.00000297e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.38438        	p              	-3.49107282e+02	(9.50000000e-01 2.70000000e-01 6.30000000e-01)	1	3.96953949e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.38438        	p_rgh          	-7.39761617e+00	(2.50000000e-01 2.70000000e-01 5.30000000e-01)	0	4.41816205e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.38438        	U              	(-8.81373125e-01 -5.71547642e-01 -1.28138098e+00)	(5.00000000e-02 3.10000000e-01 2.10000000e-01)	0	(8.51920081e-01 9.32799460e-01 1.74627643e+00)	(1.30000000e-01 3.50000000e-01 7.50000000e-01)	0
2.38438        	alpha.water    	-2.42863468e-08	(4.50000000e-01 3.30000000e-01 2.50000000e-01)	0	1.00000299e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.3875         	p              	-3.73881783e+02	(9.50000000e-01 2.70000000e-01 6.30000000e-01)	1	3.93615665e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.3875         	p_rgh          	-6.42175574e+00	(2.50000000e-01 2.70000000e-01 5.30000000e-01)	0	4.38103578e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.3875         	U              	(-8.95738876e-01 -5.43473614e-01 -1.22176768e+00)	(5.00000000e-02 3.10000000e-01 2.10000000e-01)	0	(1.23177663e+00 9.51979020e-01 2.39763162e-01)	(2.50000000e-01 3.10000000e-01 5.30000000e-01)	0
2.3875         	alpha.water    	-2.07839853e-08	(4.50000000e-01 3.30000000e-01 2.50000000e-01)	0	1.00000298e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.39062        	p              	-3.96656481e+02	(9.50000000e-01 2.70000000e-01 6.30000000e-01)	1	3.90146625e+03	(9.90000000e-01 5.00000000e-02 6.10000000e-01)	1
2.39062        	p_rgh          	-6.34689257e+00	(2.50000000e-01 2.50000000e-01 5.30000000e-01)	0	4.35494594e+03	(9.90000000e-01 5.00000000e-02 5.90000000e-01)	1
2.39062        	U              	(-9.07848519e-01 -5.11230943e-01 -1.16437443e+00)	(5.00000000e-02 3.10000000e-01 2.10000000e-01)	0	(1.06179938e+00 1.45152104e+00 1.33517520e+00)	(2.90000000e-01 3.10000000e-01 9.10000000e-01)	0
2.39062        	alpha.water    	-1.03758065e-08	(4.50000000e-01 3.30000000e-01 2.50000000e-01)	0	1.00000299e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.39375        	p              	-4.08474245e+02	(9.50000000e-01 2.70000000e-01 6.30000000e-01)	1	3.88407281e+03	(9.90000000e-01 5.00000000e-02 5.90000000e-01)	1
2.39375        	p_rgh          	-5.13758139e+00	(2.50000000e-01 2.70000000e-01 5.30000000e-01)	0	4.34143243e+03	(9.90000000e-01 5.00000000e-02 5.90000000e-01)	1
2.39375        	U              	(-1.08509791e+00 -7.62984620e-01 -1.19186461e+00)	(1.70000000e-01 3.90000000e-01 4.90000000e-01)	0	(1.04646498e+00 1.35346838e+00 1.34117771e+00)	(2.90000000e-01 3.10000000e-01 9.10000000e-01)	0
2.39375        	alpha.water    	-1.32111579e-08	(4.30000000e-01 3.30000000e-01 2.50000000e-01)	0	1.00000298e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
2.39688        	p              	-4.20470958e+02	(9.50000000e-01 2.70000000e-01 6.30000000e-01)	1	3.87654132e+03	(9.90000000e-01 5.00000000e-02 5.90000000e-01)	1
2.39688        	p_rgh          	-4.17361390e+00	(7.50000000e-01 3.90000000e-01 1.50000000e-01)	1	4.33086899e+03	(9.90000000e-01 5.00000000e-02 5.90000000e-01)	1
2.39688        	U              	(-1.10785026e+00 -6.23414588e-01 -1.01596841e+00)	(5.00000000e-02 3.10000000e-01 2.30000000e-01)	0	(1.05001791e+00 1.10834031e+00 1.21705081e+00)	(1.50000000e-01 3.50000000e-01 7.70000000e-01)	0
2.39688        	alpha.water    	-1.38622066e-09	(4.10000000e-01 3.30000000e-01 2.30000000e-01)	0	1.00000299e+00	(4.50000000e-01 7.00000000e-02 3.00000000e-02)	0
